date,annualized_returns,cash,daily_pnl,daily_returns,market_value,static_unit_net_value,total_returns,total_value,unit_net_value,units
2012-08-21,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-08-22,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-08-23,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-08-24,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-08-27,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-08-28,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-08-29,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-08-30,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-08-31,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-09-03,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-09-04,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-09-05,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-09-06,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-09-07,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-09-10,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-09-11,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-09-12,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-09-13,0.046,1389026.781,0.0,0.0,0.0,1.389,0.389,1389026.781,1.389,1000000
2012-09-14,0.046,-223.731,-1110.512,-0.001,1388140.0,1.389,0.388,1387916.269,1.388,1000000
2012-09-17,0.042,1351886.083,-36030.186,-0.026,0.0,1.388,0.352,1351886.083,1.352,1000000
2012-09-18,0.042,1351886.083,0.0,0.0,0.0,1.352,0.352,1351886.083,1.352,1000000
2012-09-19,0.042,1351886.083,0.0,0.0,0.0,1.352,0.352,1351886.083,1.352,1000000
2012-09-20,0.042,1351886.083,0.0,0.0,0.0,1.352,0.352,1351886.083,1.352,1000000
2012-09-21,0.042,1351886.083,0.0,0.0,0.0,1.352,0.352,1351886.083,1.352,1000000
2012-09-24,0.042,1351886.083,0.0,0.0,0.0,1.352,0.352,1351886.083,1.352,1000000
2012-09-25,0.042,1351886.083,0.0,0.0,0.0,1.352,0.352,1351886.083,1.352,1000000
2012-09-26,0.042,1351886.083,0.0,0.0,0.0,1.352,0.352,1351886.083,1.352,1000000
2012-09-27,0.042,1351886.083,0.0,0.0,0.0,1.352,0.352,1351886.083,1.352,1000000
2012-09-28,0.042,1351886.083,0.0,0.0,0.0,1.352,0.352,1351886.083,1.352,1000000
2012-10-08,0.042,1351886.083,0.0,0.0,0.0,1.352,0.352,1351886.083,1.352,1000000
2012-10-09,0.042,-788.192,-1081.274,-0.001,1351593.0,1.352,0.351,1350804.808,1.351,1000000
2012-10-10,0.042,-788.192,0.0,0.0,1351593.0,1.351,0.351,1350804.808,1.351,1000000
2012-10-11,0.041,-788.192,-7119.0,-0.005,1344474.0,1.351,0.344,1343685.808,1.344,1000000
2012-10-12,0.042,-788.192,7119.0,0.005,1351593.0,1.344,0.351,1350804.808,1.351,1000000
2012-10-15,0.04,-788.192,-19323.0,-0.014,1332270.0,1.351,0.331,1331481.808,1.331,1000000
2012-10-16,0.041,-788.192,12204.0,0.009,1344474.0,1.331,0.344,1343685.808,1.344,1000000
2012-10-17,0.042,-788.192,14238.0,0.011,1358712.0,1.344,0.358,1357923.808,1.358,1000000
2012-10-18,0.044,-788.192,15255.0,0.011,1373967.0,1.358,0.373,1373178.808,1.373,1000000
2012-10-19,0.044,9381.808,2034.0,0.001,1365831.0,1.373,0.375,1375212.808,1.375,1000000
2012-10-22,0.044,9381.808,4068.0,0.003,1369899.0,1.375,0.379,1379280.808,1.379,1000000
2012-10-23,0.043,9381.808,-17289.0,-0.013,1352610.0,1.379,0.362,1361991.808,1.362,1000000
2012-10-24,0.042,9381.808,-1017.0,-0.001,1351593.0,1.362,0.361,1360974.808,1.361,1000000
2012-10-25,0.042,9381.808,-8136.0,-0.006,1343457.0,1.361,0.353,1352838.808,1.353,1000000
2012-10-26,0.039,9381.808,-28476.0,-0.021,1314981.0,1.353,0.324,1324362.808,1.324,1000000
2012-10-29,0.039,9381.808,1017.0,0.001,1315998.0,1.324,0.325,1325379.808,1.325,1000000
2012-10-30,0.04,9381.808,15255.0,0.012,1331253.0,1.325,0.341,1340634.808,1.341,1000000
2012-10-31,0.041,9381.808,7119.0,0.005,1338372.0,1.341,0.348,1347753.808,1.348,1000000
2012-11-01,0.043,9381.808,22374.0,0.017,1360746.0,1.348,0.37,1370127.808,1.37,1000000
2012-11-02,0.045,9381.808,15255.0,0.011,1376001.0,1.37,0.385,1385382.808,1.385,1000000
2012-11-05,0.046,9381.808,8136.0,0.006,1384137.0,1.385,0.394,1393518.808,1.394,1000000
2012-11-06,0.045,9381.808,-3051.0,-0.002,1381086.0,1.394,0.39,1390467.808,1.39,1000000
2012-11-07,0.045,9381.808,-3051.0,-0.002,1378035.0,1.39,0.387,1387416.808,1.387,1000000
2012-11-08,0.043,9381.808,-17289.0,-0.012,1360746.0,1.387,0.37,1370127.808,1.37,1000000
2012-11-09,0.044,9381.808,4068.0,0.003,1364814.0,1.37,0.374,1374195.808,1.374,1000000
2012-11-12,0.046,9381.808,20340.0,0.015,1385154.0,1.374,0.395,1394535.808,1.395,1000000
2012-11-13,0.044,9381.808,-20340.0,-0.015,1364814.0,1.395,0.374,1374195.808,1.374,1000000
2012-11-14,0.043,9381.808,-4068.0,-0.003,1360746.0,1.374,0.37,1370127.808,1.37,1000000
2012-11-15,0.041,9381.808,-23391.0,-0.017,1337355.0,1.37,0.347,1346736.808,1.347,1000000
2012-11-16,0.04,1339253.722,-7483.086,-0.006,0.0,1.347,0.339,1339253.722,1.339,1000000
2012-11-19,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-11-20,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-11-21,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-11-22,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-11-23,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-11-26,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-11-27,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-11-28,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-11-29,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-11-30,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-12-03,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-12-04,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-12-05,0.04,1339253.722,0.0,0.0,0.0,1.339,0.339,1339253.722,1.339,1000000
2012-12-06,0.039,-658.35,-1071.073,-0.001,1338841.0,1.339,0.338,1338182.65,1.338,1000000
2012-12-07,0.045,-658.35,50541.0,0.038,1389382.0,1.338,0.389,1388723.65,1.389,1000000
2012-12-10,0.047,-658.35,29730.0,0.021,1419112.0,1.389,0.418,1418453.65,1.418,1000000
2012-12-11,0.045,-658.35,-20811.0,-0.015,1398301.0,1.418,0.398,1397642.65,1.398,1000000
2012-12-12,0.047,-658.35,12883.0,0.009,1411184.0,1.398,0.411,1410525.65,1.411,1000000
2012-12-13,0.045,-658.35,-17838.0,-0.013,1393346.0,1.411,0.393,1392687.65,1.393,1000000
2012-12-14,0.056,-658.35,110992.0,0.08,1504338.0,1.393,0.504,1503679.65,1.504,1000000
2012-12-17,0.056,-658.35,3964.0,0.003,1508302.0,1.504,0.508,1507643.65,1.508,1000000
2012-12-18,0.056,-658.35,2973.0,0.002,1511275.0,1.508,0.511,1510616.65,1.511,1000000
2012-12-19,0.055,-658.35,-6937.0,-0.005,1504338.0,1.511,0.504,1503679.65,1.504,1000000
2012-12-20,0.055,-658.35,-6937.0,-0.005,1497401.0,1.504,0.497,1496742.65,1.497,1000000
2012-12-21,0.053,-658.35,-23784.0,-0.016,1473617.0,1.497,0.473,1472958.65,1.473,1000000
2012-12-24,0.053,-658.35,4955.0,0.003,1478572.0,1.473,0.478,1477913.65,1.478,1000000
2012-12-25,0.057,-658.35,48559.0,0.033,1527131.0,1.478,0.526,1526472.65,1.526,1000000
2012-12-26,0.057,-658.35,-3964.0,-0.003,1523167.0,1.526,0.523,1522508.65,1.523,1000000
2012-12-27,0.058,-658.35,10901.0,0.007,1534068.0,1.523,0.533,1533409.65,1.533,1000000
2012-12-28,0.059,-658.35,11892.0,0.008,1545960.0,1.533,0.545,1545301.65,1.545,1000000
2012-12-31,0.063,-658.35,41622.0,0.027,1587582.0,1.545,0.587,1586923.65,1.587,1000000
2013-01-04,0.062,-658.35,-2973.0,-0.002,1584609.0,1.587,0.584,1583950.65,1.584,1000000
2013-01-07,0.065,-658.35,30721.0,0.019,1615330.0,1.584,0.615,1614671.65,1.615,1000000
2013-01-08,0.062,-658.35,-29730.0,-0.018,1585600.0,1.615,0.585,1584941.65,1.585,1000000
2013-01-09,0.061,-658.35,-13874.0,-0.009,1571726.0,1.585,0.571,1571067.65,1.571,1000000
2013-01-10,0.061,-658.35,991.0,0.001,1572717.0,1.571,0.572,1572058.65,1.572,1000000
2013-01-11,0.058,1536583.624,-35475.025,-0.023,0.0,1.572,0.537,1536583.624,1.537,1000000
2013-01-14,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-15,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-16,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-17,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-18,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-21,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-22,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-23,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-24,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-25,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-28,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-29,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-30,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-01-31,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-01,0.058,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-04,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-05,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-06,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-07,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-08,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-18,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-19,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-20,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-21,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-22,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-25,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-26,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-27,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-02-28,0.057,1536583.624,0.0,0.0,0.0,1.537,0.537,1536583.624,1.537,1000000
2013-03-01,0.057,-441.012,-1228.637,-0.001,1535796.0,1.537,0.535,1535354.988,1.535,1000000
2013-03-04,0.049,-441.012,-87246.0,-0.057,1448550.0,1.535,0.448,1448108.988,1.448,1000000
2013-03-05,0.062,-441.012,145188.0,0.1,1593738.0,1.448,0.593,1593296.988,1.593,1000000
2013-03-06,0.064,-441.012,21312.0,0.013,1615050.0,1.593,0.615,1614608.988,1.615,1000000
2013-03-07,0.061,-441.012,-33966.0,-0.021,1581084.0,1.615,0.581,1580642.988,1.581,1000000
2013-03-08,0.056,-441.012,-58608.0,-0.037,1522476.0,1.581,0.522,1522034.988,1.522,1000000
2013-03-11,0.054,-441.012,-15318.0,-0.01,1507158.0,1.522,0.507,1506716.988,1.507,1000000
2013-03-12,0.048,1443507.194,-63209.794,-0.042,0.0,1.507,0.444,1443507.194,1.444,1000000
2013-03-13,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-14,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-15,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-18,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-19,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-20,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-21,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-22,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-25,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-26,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-27,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-28,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-03-29,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-01,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-02,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-03,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-08,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-09,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-10,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-11,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-12,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-15,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-16,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-17,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-18,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-19,0.048,1443507.194,0.0,0.0,0.0,1.444,0.444,1443507.194,1.444,1000000
2013-04-22,0.047,-45.725,-1153.919,-0.001,1442399.0,1.444,0.442,1442353.275,1.442,1000000
2013-04-23,0.04,-45.725,-81995.0,-0.057,1360404.0,1.442,0.36,1360358.275,1.36,1000000
2013-04-24,0.042,-45.725,22816.0,0.017,1383220.0,1.36,0.383,1383174.275,1.383,1000000
2013-04-25,0.038,-45.725,-40641.0,-0.029,1342579.0,1.383,0.343,1342533.275,1.343,1000000
2013-04-26,0.037,1330864.317,-11668.958,-0.009,0.0,1.343,0.331,1330864.317,1.331,1000000
2013-05-02,0.037,1330864.317,0.0,0.0,0.0,1.331,0.331,1330864.317,1.331,1000000
2013-05-03,0.037,-1.525,-1063.842,-0.001,1329802.0,1.331,0.33,1329800.475,1.33,1000000
2013-05-06,0.04,-1.525,39092.0,0.029,1368894.0,1.33,0.369,1368892.475,1.369,1000000
2013-05-07,0.04,-1.525,-4044.0,-0.003,1364850.0,1.369,0.365,1364848.475,1.365,1000000
2013-05-08,0.041,-1.525,8762.0,0.006,1373612.0,1.365,0.374,1373610.475,1.374,1000000
2013-05-09,0.039,-1.525,-16850.0,-0.012,1356762.0,1.374,0.357,1356760.475,1.357,1000000
2013-05-10,0.04,-1.525,4044.0,0.003,1360806.0,1.357,0.361,1360804.475,1.361,1000000
2013-05-13,0.038,-1.525,-18198.0,-0.013,1342608.0,1.361,0.343,1342606.475,1.343,1000000
2013-05-14,0.034,-1.525,-42462.0,-0.032,1300146.0,1.343,0.3,1300144.475,1.3,1000000
2013-05-15,0.034,-1.525,674.0,0.001,1300820.0,1.3,0.301,1300818.475,1.301,1000000
2013-05-16,0.04,-1.525,68074.0,0.052,1368894.0,1.301,0.369,1368892.475,1.369,1000000
2013-05-17,0.041,-1.525,5392.0,0.004,1374286.0,1.369,0.374,1374284.475,1.374,1000000
2013-05-20,0.044,-1.525,39766.0,0.029,1414052.0,1.374,0.414,1414050.475,1.414,1000000
2013-05-21,0.045,-1.525,8088.0,0.006,1422140.0,1.414,0.422,1422138.475,1.422,1000000
2013-05-22,0.045,-1.525,4044.0,0.003,1426184.0,1.422,0.426,1426182.475,1.426,1000000
2013-05-23,0.041,-1.525,-43136.0,-0.03,1383048.0,1.426,0.383,1383046.475,1.383,1000000
2013-05-24,0.043,-1.525,11458.0,0.008,1394506.0,1.383,0.395,1394504.475,1.395,1000000
2013-05-27,0.041,-1.525,-18198.0,-0.013,1376308.0,1.395,0.376,1376306.475,1.376,1000000
2013-05-28,0.048,-1.525,79532.0,0.058,1455840.0,1.376,0.456,1455838.475,1.456,1000000
2013-05-29,0.046,-1.525,-21568.0,-0.015,1434272.0,1.456,0.434,1434270.475,1.434,1000000
2013-05-30,0.046,-1.525,-5392.0,-0.004,1428880.0,1.434,0.429,1428878.475,1.429,1000000
2013-05-31,0.044,-1.525,-14154.0,-0.01,1414726.0,1.429,0.415,1414724.475,1.415,1000000
2013-06-03,0.044,-1.525,-5392.0,-0.004,1409334.0,1.415,0.409,1409332.475,1.409,1000000
2013-06-04,0.045,-1.525,14828.0,0.011,1424162.0,1.409,0.424,1424160.475,1.424,1000000
2013-06-05,0.043,-1.525,-21568.0,-0.015,1402594.0,1.424,0.403,1402592.475,1.403,1000000
2013-06-06,0.039,1354318.304,-48274.172,-0.034,0.0,1.403,0.354,1354318.304,1.354,1000000
2013-06-07,0.039,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-13,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-14,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-17,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-18,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-19,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-20,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-21,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-24,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-25,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-26,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-27,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-06-28,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-01,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-02,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-03,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-04,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-05,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-08,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-09,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-10,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-11,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-12,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-15,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-16,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-17,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-18,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-19,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-22,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-23,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-24,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-25,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-26,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-29,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-30,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-07-31,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-01,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-02,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-05,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-06,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-07,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-08,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-09,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-12,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-13,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-14,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-15,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-16,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-19,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-20,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-21,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-22,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-23,0.038,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-26,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-27,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-28,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-29,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-08-30,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-02,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-03,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-04,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-05,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-06,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-09,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-10,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-11,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-12,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-13,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-16,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-17,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-18,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-23,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-24,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-25,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-26,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-27,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
2013-09-30,0.037,1354318.304,0.0,0.0,0.0,1.354,0.354,1354318.304,1.354,1000000
